,strain,D12,D3,plate,well,col,row,replicate,estradiol,auc,dgr
1339,PL0001,pdz.3,sh3.1,14,H8,8,H,2,10,6.061,0.00800000000000001
1340,PL0001,pdz.3,sh3.1,14,H9,9,H,3,10,6.0145,0.004
1341,PL0001,pdz.3,sh3.1,14,H10,10,H,1,20,5.427,0.004
1342,PL0001,pdz.3,sh3.1,14,H11,11,H,2,20,6.001,0.00800000000000001
1343,PL0001,pdz.3,sh3.1,14,H12,12,H,3,20,5.7725,0.00800000000000001
1344,PL0001,pdz.1,sh3.1,15,A1,1,A,1,0,6.4525,0.004
1345,PL0001,pdz.1,sh3.1,15,A2,2,A,2,0,6.1285,0.004
1346,PL0001,pdz.1,sh3.1,15,A3,3,A,3,0,5.6235,0.004
1347,PL0001,pdz.1,sh3.1,15,A4,4,A,1,5,5.695,0.004
1348,PL0001,pdz.1,sh3.1,15,A5,5,A,2,5,5.5455,0.004
1349,PL0001,pdz.1,sh3.1,15,A6,6,A,3,5,5.2185,0.004
1350,PL0001,pdz.1,sh3.1,15,A7,7,A,1,10,6.0455,0.004
1351,PL0001,pdz.1,sh3.1,15,A8,8,A,2,10,6.014,0.004
1352,PL0001,pdz.1,sh3.1,15,A9,9,A,3,10,5.1265,0.004
1353,PL0001,pdz.1,sh3.1,15,A10,10,A,1,20,6.04,0.004
1354,PL0001,pdz.1,sh3.1,15,A11,11,A,2,20,5.5965,0.004
1355,PL0001,pdz.1,sh3.1,15,A12,12,A,3,20,4.707,0.004
1356,PL0001,sh3.1,pdz.2,15,B1,1,B,1,0,4.7605,0.004
1357,PL0001,sh3.1,pdz.2,15,B2,2,B,2,0,4.7585,0.004
1358,PL0001,sh3.1,pdz.2,15,B3,3,B,3,0,4.466,0.004
1359,PL0001,sh3.1,pdz.2,15,B4,4,B,1,5,4.501,0.004
1360,PL0001,sh3.1,pdz.2,15,B5,5,B,2,5,5.168,0.004
1361,PL0001,sh3.1,pdz.2,15,B6,6,B,3,5,5.5485,0.004
1362,PL0001,sh3.1,pdz.2,15,B7,7,B,1,10,4.9445,0.004
1363,PL0001,sh3.1,pdz.2,15,B8,8,B,2,10,5.018,0.004
1364,PL0001,sh3.1,pdz.2,15,B9,9,B,3,10,4.89,0.004
1365,PL0001,sh3.1,pdz.2,15,B10,10,B,1,20,4.7865,0.004
1366,PL0001,sh3.1,pdz.2,15,B11,11,B,2,20,5.08,0.004
1367,PL0001,sh3.1,pdz.2,15,B12,12,B,3,20,4.5745,0.004
1368,PL0001,sh3.2,pdz.2,15,C1,1,C,1,0,4.669,0.004
1369,PL0001,sh3.2,pdz.2,15,C2,2,C,2,0,4.78,0.004
1370,PL0001,sh3.2,pdz.2,15,C3,3,C,3,0,5.8965,0.004
1371,PL0001,sh3.2,pdz.2,15,C4,4,C,1,5,4.586,0.004
1372,PL0001,sh3.2,pdz.2,15,C5,5,C,2,5,5.332,0.004
1373,PL0001,sh3.2,pdz.2,15,C6,6,C,3,5,5.3065,0.004
1374,PL0001,sh3.2,pdz.2,15,C7,7,C,1,10,5.3785,0.00800000000000001
1375,PL0001,sh3.2,pdz.2,15,C8,8,C,2,10,5.032,0.004
1376,PL0001,sh3.2,pdz.2,15,C9,9,C,3,10,4.879,0.004
1377,PL0001,sh3.2,pdz.2,15,C10,10,C,1,20,4.6175,0.004
1378,PL0001,sh3.2,pdz.2,15,C11,11,C,2,20,5.4815,0.004
1379,PL0001,sh3.2,pdz.2,15,C12,12,C,3,20,5.9995,0.004
1380,PL0001,sh3.3,pdz.2,15,D1,1,D,1,0,4.7065,0.004
1381,PL0001,sh3.3,pdz.2,15,D2,2,D,2,0,5.0655,0.004
1382,PL0001,sh3.3,pdz.2,15,D3,3,D,3,0,4.7305,0.004
1383,PL0001,sh3.3,pdz.2,15,D4,4,D,1,5,4.8355,0.004
1384,PL0001,sh3.3,pdz.2,15,D5,5,D,2,5,5.4075,0.004
1385,PL0001,sh3.3,pdz.2,15,D6,6,D,3,5,5.0225,0.004
1386,PL0001,sh3.3,pdz.2,15,D7,7,D,1,10,5.039,0.004
1387,PL0001,sh3.3,pdz.2,15,D8,8,D,2,10,5.1925,0.004
1388,PL0001,sh3.3,pdz.2,15,D9,9,D,3,10,4.614,0.004
1389,PL0001,sh3.3,pdz.2,15,D10,10,D,1,20,4.599,0.004
1390,PL0001,sh3.3,pdz.2,15,D11,11,D,2,20,5.3365,0.004
1391,PL0001,sh3.3,pdz.2,15,D12,12,D,3,20,5.645,0.00800000000000001
1392,PL0001,pdz.3,sh3.2,15,E1,1,E,1,0,4.518,0.004
1393,PL0001,pdz.3,sh3.2,15,E2,2,E,2,0,5.504,0.00800000000000001
1394,PL0001,pdz.3,sh3.2,15,E3,3,E,3,0,4.9545,0.004
1395,PL0001,pdz.3,sh3.2,15,E4,4,E,1,5,4.493,0.004
1396,PL0001,pdz.3,sh3.2,15,E5,5,E,2,5,5.5185,0.004
1397,PL0001,pdz.3,sh3.2,15,E6,6,E,3,5,5.46,0.004
1398,PL0001,pdz.3,sh3.2,15,E7,7,E,1,10,4.7485,0.004
1399,PL0001,pdz.3,sh3.2,15,E8,8,E,2,10,5.894,0.004
1400,PL0001,pdz.3,sh3.2,15,E9,9,E,3,10,5.667,0.00800000000000001
1401,PL0001,pdz.3,sh3.2,15,E10,10,E,1,20,4.1395,0.004
1402,PL0001,pdz.3,sh3.2,15,E11,11,E,2,20,5.3785,0.004
1403,PL0001,pdz.3,sh3.2,15,E12,12,E,3,20,5.5295,0.004
1404,PL0001,sh3.1,sh3.1,15,F1,1,F,1,0,4.81,0.004
1405,PL0001,sh3.1,sh3.1,15,F2,2,F,2,0,4.8045,0.004
1406,PL0001,sh3.1,sh3.1,15,F3,3,F,3,0,4.7965,0.004
1407,PL0001,sh3.1,sh3.1,15,F4,4,F,1,5,4.873,0.004
1408,PL0001,sh3.1,sh3.1,15,F5,5,F,2,5,5.033,0.004
1409,PL0001,sh3.1,sh3.1,15,F6,6,F,3,5,4.9115,0.004
1410,PL0001,sh3.1,sh3.1,15,F7,7,F,1,10,5.238,0.004
1411,PL0001,sh3.1,sh3.1,15,F8,8,F,2,10,5.5465,0.004
1412,PL0001,sh3.1,sh3.1,15,F9,9,F,3,10,5.673,0.004
1413,PL0001,sh3.1,sh3.1,15,F10,10,F,1,20,4.1735,0.004
1414,PL0001,sh3.1,sh3.1,15,F11,11,F,2,20,4.386,0.004
1415,PL0001,sh3.1,sh3.1,15,F12,12,F,3,20,5.0685,0.004
1416,PL0001,sh3.1,sh3.2,15,G1,1,G,1,0,5.2745,0.004
1417,PL0001,sh3.1,sh3.2,15,G2,2,G,2,0,5.0935,0.004
1418,PL0001,sh3.1,sh3.2,15,G3,3,G,3,0,5.125,0.004
1419,PL0001,sh3.1,sh3.2,15,G4,4,G,1,5,5.4405,0.004
1420,PL0001,sh3.1,sh3.2,15,G5,5,G,2,5,5.6645,0.004
1421,PL0001,sh3.1,sh3.2,15,G6,6,G,3,5,5.2205,0.004
1422,PL0001,sh3.1,sh3.2,15,G7,7,G,1,10,5.8845,0.004
1423,PL0001,sh3.1,sh3.2,15,G8,8,G,2,10,5.8575,0.004
1424,PL0001,sh3.1,sh3.2,15,G9,9,G,3,10,5.3065,0.004
1425,PL0001,sh3.1,sh3.2,15,G10,10,G,1,20,4.7155,0.004
1426,PL0001,sh3.1,sh3.2,15,G11,11,G,2,20,5.1495,0.004
1427,PL0001,sh3.1,sh3.2,15,G12,12,G,3,20,5.0045,0.004
1428,PL0001,sh3.2,sh3.1,15,H1,1,H,1,0,6.055,0.004
1429,PL0001,sh3.2,sh3.1,15,H2,2,H,2,0,6.7885,0.00800000000000001
1430,PL0001,sh3.2,sh3.1,15,H3,3,H,3,0,6.618,0.00800000000000001
1431,PL0001,sh3.2,sh3.1,15,H4,4,H,1,5,6.6305,0.004
1432,PL0001,sh3.2,sh3.1,15,H5,5,H,2,5,7.516,0.00800000000000001
1433,PL0001,sh3.2,sh3.1,15,H6,6,H,3,5,6.8365,0.004
1434,PL0001,sh3.2,sh3.1,15,H7,7,H,1,10,6.6425,0.004
1435,PL0001,sh3.2,sh3.1,15,H8,8,H,2,10,7.7825,0.00800000000000001
1436,PL0001,sh3.2,sh3.1,15,H9,9,H,3,10,6.1945,0.004
1437,PL0001,sh3.2,sh3.1,15,H10,10,H,1,20,6.9,0.00800000000000001
1438,PL0001,sh3.2,sh3.1,15,H11,11,H,2,20,6.275,0.00800000000000001
1439,PL0001,sh3.2,sh3.1,15,H12,12,H,3,20,5.4995,0.004
1440,PL0001,pdz.1,pdz.1,16,A1,1,A,1,0,5.119,0.004
1441,PL0001,pdz.1,pdz.1,16,A2,2,A,2,0,4.9915,0.00799999999999995
1442,PL0001,pdz.1,pdz.1,16,A3,3,A,3,0,7.112,0.00800000000000001
1443,PL0001,pdz.1,pdz.1,16,A4,4,A,1,5,5.9615,0.004
1444,PL0001,pdz.1,pdz.1,16,A5,5,A,2,5,6.317,0.004
1445,PL0001,pdz.1,pdz.1,16,A6,6,A,3,5,5.0585,0.004
1446,PL0001,pdz.1,pdz.1,16,A7,7,A,1,10,4.924,0.004
1447,PL0001,pdz.1,pdz.1,16,A8,8,A,2,10,5.609,0.004
1448,PL0001,pdz.1,pdz.1,16,A9,9,A,3,10,5.423,0.004
1449,PL0001,pdz.1,pdz.1,16,A10,10,A,1,20,3.4645,0.004
1450,PL0001,pdz.1,pdz.1,16,A11,11,A,2,20,3.8995,0.004
1451,PL0001,pdz.1,pdz.1,16,A12,12,A,3,20,4.437,0.004
1452,PL0001,pdz.1,pdz.3,16,B1,1,B,1,0,4.6745,0.004
1453,PL0001,pdz.1,pdz.3,16,B2,2,B,2,0,5.376,0.004
1454,PL0001,pdz.1,pdz.3,16,B3,3,B,3,0,4.9905,0.004
1455,PL0001,pdz.1,pdz.3,16,B4,4,B,1,5,4.8505,0.004
1456,PL0001,pdz.1,pdz.3,16,B5,5,B,2,5,5.3845,0.004
1457,PL0001,pdz.1,pdz.3,16,B6,6,B,3,5,4.2415,0.004
1458,PL0001,pdz.1,pdz.3,16,B7,7,B,1,10,3.9315,0.004
1459,PL0001,pdz.1,pdz.3,16,B8,8,B,2,10,4.669,0.004
1460,PL0001,pdz.1,pdz.3,16,B9,9,B,3,10,4.4905,0.004
1461,PL0001,pdz.1,pdz.3,16,B10,10,B,1,20,2.2045,0.004
1462,PL0001,pdz.1,pdz.3,16,B11,11,B,2,20,2.5955,0.004
1463,PL0001,pdz.1,pdz.3,16,B12,12,B,3,20,3.882,0.004
1464,PL0001,pdz.3,pdz.3,16,C1,1,C,1,0,6.26,0.00800000000000001
1465,PL0001,pdz.3,pdz.3,16,C2,2,C,2,0,5.7375,0.00800000000000001
1466,PL0001,pdz.3,pdz.3,16,C3,3,C,3,0,6.6135,0.012
1467,PL0001,pdz.3,pdz.3,16,C4,4,C,1,5,7.03,0.016
1468,PL0001,pdz.3,pdz.3,16,C5,5,C,2,5,6.349,0.00800000000000001
1469,PL0001,pdz.3,pdz.3,16,C6,6,C,3,5,4.3555,0.004
1470,PL0001,pdz.3,pdz.3,16,C7,7,C,1,10,6.4085,0.00800000000000001
1471,PL0001,pdz.3,pdz.3,16,C8,8,C,2,10,6.2765,0.00800000000000001
1472,PL0001,pdz.3,pdz.3,16,C9,9,C,3,10,5.85,0.012
1473,PL0001,pdz.3,pdz.3,16,C10,10,C,1,20,4.18,0.012
1474,PL0001,pdz.3,pdz.3,16,C11,11,C,2,20,7.618,0.012
1475,PL0001,pdz.3,pdz.3,16,C12,12,C,3,20,4.058,0.004
1476,PL0001,pdz.1,sh3.2,16,D1,1,D,1,0,4.239,0.004
1477,PL0001,pdz.1,sh3.2,16,D2,2,D,2,0,4.653,0.004
1478,PL0001,pdz.1,sh3.2,16,D3,3,D,3,0,4.202,0.004
1479,PL0001,pdz.1,sh3.2,16,D4,4,D,1,5,4.299,0.004
1480,PL0001,pdz.1,sh3.2,16,D5,5,D,2,5,4.1175,0.004
1481,PL0001,pdz.1,sh3.2,16,D6,6,D,3,5,3.8205,0.004
1482,PL0001,pdz.1,sh3.2,16,D7,7,D,1,10,4.123,0.004
1483,PL0001,pdz.1,sh3.2,16,D8,8,D,2,10,4.1955,0.004
1484,PL0001,pdz.1,sh3.2,16,D9,9,D,3,10,3.5655,0.004
1485,PL0001,pdz.1,sh3.2,16,D10,10,D,1,20,2.7095,0.004
1486,PL0001,pdz.1,sh3.2,16,D11,11,D,2,20,2.8765,0.004
1487,PL0001,pdz.1,sh3.2,16,D12,12,D,3,20,3.342,0.004
1488,PL0001,sh3.2,pdz.1,16,E1,1,E,1,0,4.9415,0.004
1489,PL0001,sh3.2,pdz.1,16,E2,2,E,2,0,5.04,0.004
1490,PL0001,sh3.2,pdz.1,16,E3,3,E,3,0,5.128,0.00800000000000001
1491,PL0001,sh3.2,pdz.1,16,E4,4,E,1,5,4.8435,0.004
1492,PL0001,sh3.2,pdz.1,16,E5,5,E,2,5,4.5645,0.004
1493,PL0001,sh3.2,pdz.1,16,E6,6,E,3,5,3.5195,0.016
1494,PL0001,sh3.2,pdz.1,16,E7,7,E,1,10,5.117,0.004
1495,PL0001,sh3.2,pdz.1,16,E8,8,E,2,10,4.9225,0.004
1496,PL0001,sh3.2,pdz.1,16,E9,9,E,3,10,4.7345,0.004
1497,PL0001,sh3.2,pdz.1,16,E10,10,E,1,20,2.924,0.004
1498,PL0001,sh3.2,pdz.1,16,E11,11,E,2,20,3.407,0.004
1499,PL0001,sh3.2,pdz.1,16,E12,12,E,3,20,3.9735,0.004
1500,PL0001,empty,empty,16,F1,1,F,1,0,3.9645,0.004
1501,PL0001,empty,empty,16,F2,2,F,2,0,4.101,0.004
1502,PL0001,empty,empty,16,F3,3,F,3,0,4.164,0.004
1503,PL0001,empty,empty,16,F4,4,F,1,5,3.984,0.004
1504,PL0001,empty,empty,16,F5,5,F,2,5,4.334,0.004
1505,PL0001,empty,empty,16,F6,6,F,3,5,4.3675,0.004
1506,PL0001,empty,empty,16,F7,7,F,1,10,5.2345,0.004
1507,PL0001,empty,empty,16,F8,8,F,2,10,4.188,0.004
1508,PL0001,empty,empty,16,F9,9,F,3,10,4.2735,0.004
1509,PL0001,empty,empty,16,F10,10,F,1,20,2.0085,0.004
1510,PL0001,empty,empty,16,F11,11,F,2,20,2.721,0.004
1511,PL0001,empty,empty,16,F12,12,F,3,20,3.7615,0.004
1512,BY4741,sh3.1,pdz.1,16,G1,1,G,1,0,4.7395,0.004
1513,BY4741,sh3.1,pdz.1,16,G2,2,G,2,0,5.788,0.004
1514,BY4741,sh3.1,pdz.1,16,G3,3,G,3,0,6.192,0.004
1515,BY4741,sh3.1,pdz.1,16,G4,4,G,1,5,4.93,0.004
1516,BY4741,sh3.1,pdz.1,16,G5,5,G,2,5,6.437,0.004
1517,BY4741,sh3.1,pdz.1,16,G6,6,G,3,5,4.7785,0.004
1518,BY4741,sh3.1,pdz.1,16,G7,7,G,1,10,5.151,0.004
1519,BY4741,sh3.1,pdz.1,16,G8,8,G,2,10,5.5325,0.004
1520,BY4741,sh3.1,pdz.1,16,G9,9,G,3,10,6.0925,0.004
1521,BY4741,sh3.1,pdz.1,16,G10,10,G,1,20,2.5785,0.004
1522,BY4741,sh3.1,pdz.1,16,G11,11,G,2,20,5.8595,0.004
1523,BY4741,sh3.1,pdz.1,16,G12,12,G,3,20,4.394,0.004
1524,BY4741,sh3.3,pdz.3,16,H1,1,H,1,0,3.908,0.004
1525,BY4741,sh3.3,pdz.3,16,H2,2,H,2,0,7.464,0.012
1526,BY4741,sh3.3,pdz.3,16,H3,3,H,3,0,6.7975,0.00800000000000001
1527,BY4741,sh3.3,pdz.3,16,H4,4,H,1,5,4.8605,0.00800000000000001
1528,BY4741,sh3.3,pdz.3,16,H5,5,H,2,5,7.5785,0.02
1529,BY4741,sh3.3,pdz.3,16,H6,6,H,3,5,7.098,0.016
1530,BY4741,sh3.3,pdz.3,16,H7,7,H,1,10,4.612,0.004
1531,BY4741,sh3.3,pdz.3,16,H8,8,H,2,10,7.3995,0.012
1532,BY4741,sh3.3,pdz.3,16,H9,9,H,3,10,6.2755,0.012
1533,BY4741,sh3.3,pdz.3,16,H10,10,H,1,20,3.027,0.004
1534,BY4741,sh3.3,pdz.3,16,H11,11,H,2,20,5.3845,0.016
1535,BY4741,sh3.3,pdz.3,16,H12,12,H,3,20,4.872,0.00800000000000001
1536,BY4741,sh3.1,pdz.3,17,A1,1,A,1,0,9.4585,0.016
1537,BY4741,sh3.1,pdz.3,17,A2,2,A,2,0,10.111,0.016
1538,BY4741,sh3.1,pdz.3,17,A3,3,A,3,0,7.3075,0.012
1539,BY4741,sh3.1,pdz.3,17,A4,4,A,1,5,8.27,0.012
1540,BY4741,sh3.1,pdz.3,17,A5,5,A,2,5,6.5295,0.00800000000000001
1541,BY4741,sh3.1,pdz.3,17,A6,6,A,3,5,8.9355,0.012
1542,BY4741,sh3.1,pdz.3,17,A7,7,A,1,10,7.3065,0.012
1543,BY4741,sh3.1,pdz.3,17,A8,8,A,2,10,10.015,0.02
1544,BY4741,sh3.1,pdz.3,17,A9,9,A,3,10,8.8445,0.00800000000000001
1545,BY4741,sh3.1,pdz.3,17,A10,10,A,1,20,8.2975,0.012
1546,BY4741,sh3.1,pdz.3,17,A11,11,A,2,20,8.2075,0.012
1547,BY4741,sh3.1,pdz.3,17,A12,12,A,3,20,8.577,0.00800000000000001
1548,BY4741,sh3.3,pdz.1,17,B1,1,B,1,0,6.784,0.004
1549,BY4741,sh3.3,pdz.1,17,B2,2,B,2,0,7.717,0.00800000000000001
1550,BY4741,sh3.3,pdz.1,17,B3,3,B,3,0,4.4675,0.004
1551,BY4741,sh3.3,pdz.1,17,B4,4,B,1,5,7.4985,0.00800000000000001
1552,BY4741,sh3.3,pdz.1,17,B5,5,B,2,5,4.0765,0.004
1553,BY4741,sh3.3,pdz.1,17,B6,6,B,3,5,4.85,0.004
1554,BY4741,sh3.3,pdz.1,17,B7,7,B,1,10,6.539,0.00800000000000001
1555,BY4741,sh3.3,pdz.1,17,B8,8,B,2,10,7.1665,0.00800000000000001
1556,BY4741,sh3.3,pdz.1,17,B9,9,B,3,10,5.46,0.004
1557,BY4741,sh3.3,pdz.1,17,B10,10,B,1,20,7.2695,0.00800000000000001
1558,BY4741,sh3.3,pdz.1,17,B11,11,B,2,20,5.6265,0.004
1559,BY4741,sh3.3,pdz.1,17,B12,12,B,3,20,5.2505,0.004
1560,BY4741,pdz.3,sh3.3,17,C1,1,C,1,0,8.7605,0.012
1561,BY4741,pdz.3,sh3.3,17,C2,2,C,2,0,8.136,0.00800000000000001
1562,BY4741,pdz.3,sh3.3,17,C3,3,C,3,0,5.306,0.004
1563,BY4741,pdz.3,sh3.3,17,C4,4,C,1,5,7.708,0.00800000000000001
1564,BY4741,pdz.3,sh3.3,17,C5,5,C,2,5,5.3785,0.004
1565,BY4741,pdz.3,sh3.3,17,C6,6,C,3,5,5.248,0.004
1566,BY4741,pdz.3,sh3.3,17,C7,7,C,1,10,8.721,0.012
1567,BY4741,pdz.3,sh3.3,17,C8,8,C,2,10,7.2945,0.004
1568,BY4741,pdz.3,sh3.3,17,C9,9,C,3,10,6.18,0.004
1569,BY4741,pdz.3,sh3.3,17,C10,10,C,1,20,8.427,0.00800000000000001
1570,BY4741,pdz.3,sh3.3,17,C11,11,C,2,20,6.6775,0.00799999999999995
1571,BY4741,pdz.3,sh3.3,17,C12,12,C,3,20,5.7885,0.00800000000000001
1572,BY4741,pdz.1,sh3.3,17,D1,1,D,1,0,6.311,0.004
1573,BY4741,pdz.1,sh3.3,17,D2,2,D,2,0,7.4615,0.004
1574,BY4741,pdz.1,sh3.3,17,D3,3,D,3,0,4.5405,0.004
1575,BY4741,pdz.1,sh3.3,17,D4,4,D,1,5,6.3385,0.004
1576,BY4741,pdz.1,sh3.3,17,D5,5,D,2,5,5.076,0.004
1577,BY4741,pdz.1,sh3.3,17,D6,6,D,3,5,4.5025,0.004
1578,BY4741,pdz.1,sh3.3,17,D7,7,D,1,10,6.2645,0.004
1579,BY4741,pdz.1,sh3.3,17,D8,8,D,2,10,6.345,0.004
1580,BY4741,pdz.1,sh3.3,17,D9,9,D,3,10,4.708,0.004
1581,BY4741,pdz.1,sh3.3,17,D10,10,D,1,20,6.4735,0.004
1582,BY4741,pdz.1,sh3.3,17,D11,11,D,2,20,5.2805,0.004
1583,BY4741,pdz.1,sh3.3,17,D12,12,D,3,20,4.7395,0.004
1584,BY4741,pdz.3,sh3.1,17,E1,1,E,1,0,6.7695,0.00800000000000001
1585,BY4741,pdz.3,sh3.1,17,E2,2,E,2,0,7.6425,0.00800000000000001
1586,BY4741,pdz.3,sh3.1,17,E3,3,E,3,0,4.88,0.004
1587,BY4741,pdz.3,sh3.1,17,E4,4,E,1,5,7.177,0.00800000000000001
1588,BY4741,pdz.3,sh3.1,17,E5,5,E,2,5,5.489,0.004
1589,BY4741,pdz.3,sh3.1,17,E6,6,E,3,5,4.9745,0.004
1590,BY4741,pdz.3,sh3.1,17,E7,7,E,1,10,6.838,0.00800000000000001
1591,BY4741,pdz.3,sh3.1,17,E8,8,E,2,10,5.94,0.004
1592,BY4741,pdz.3,sh3.1,17,E9,9,E,3,10,5.399,0.004
1593,BY4741,pdz.3,sh3.1,17,E10,10,E,1,20,6.289,0.00800000000000001
1594,BY4741,pdz.3,sh3.1,17,E11,11,E,2,20,5.4305,0.004
1595,BY4741,pdz.3,sh3.1,17,E12,12,E,3,20,5.1635,0.004
1596,BY4741,pdz.1,sh3.1,17,F1,1,F,1,0,6.2625,0.004
1597,BY4741,pdz.1,sh3.1,17,F2,2,F,2,0,8.5935,0.004
1598,BY4741,pdz.1,sh3.1,17,F3,3,F,3,0,4.8735,0.00800000000000001
1599,BY4741,pdz.1,sh3.1,17,F4,4,F,1,5,5.269,0.004
1600,BY4741,pdz.1,sh3.1,17,F5,5,F,2,5,5.695,0.004
1601,BY4741,pdz.1,sh3.1,17,F6,6,F,3,5,5.4305,0.004
1602,BY4741,pdz.1,sh3.1,17,F7,7,F,1,10,5.4,0.004
1603,BY4741,pdz.1,sh3.1,17,F8,8,F,2,10,5.9105,0.004
1604,BY4741,pdz.1,sh3.1,17,F9,9,F,3,10,5.8275,0.004
1605,BY4741,pdz.1,sh3.1,17,F10,10,F,1,20,5.107,0.004
1606,BY4741,pdz.1,sh3.1,17,F11,11,F,2,20,6.096,0.004
1607,BY4741,pdz.1,sh3.1,17,F12,12,F,3,20,5.646,0.004
1608,BY4741,sh3.1,pdz.2,17,G1,1,G,1,0,7.3695,0.004
1609,BY4741,sh3.1,pdz.2,17,G2,2,G,2,0,7.7535,0.004
1610,BY4741,sh3.1,pdz.2,17,G3,3,G,3,0,4.668,0.004
1611,BY4741,sh3.1,pdz.2,17,G4,4,G,1,5,7.497,0.004
1612,BY4741,sh3.1,pdz.2,17,G5,5,G,2,5,5.87,0.004
1613,BY4741,sh3.1,pdz.2,17,G6,6,G,3,5,5.411,0.004
1614,BY4741,sh3.1,pdz.2,17,G7,7,G,1,10,7.0465,0.004
1615,BY4741,sh3.1,pdz.2,17,G8,8,G,2,10,6.7465,0.004
1616,BY4741,sh3.1,pdz.2,17,G9,9,G,3,10,5.3575,0.004
1617,BY4741,sh3.1,pdz.2,17,G10,10,G,1,20,7.659,0.00800000000000001
1618,BY4741,sh3.1,pdz.2,17,G11,11,G,2,20,6.0325,0.004
1619,BY4741,sh3.1,pdz.2,17,G12,12,G,3,20,5.153,0.004
1620,BY4741,sh3.2,pdz.2,17,H1,1,H,1,0,9.114,0.004
1621,BY4741,sh3.2,pdz.2,17,H2,2,H,2,0,10.4425,0.00800000000000001
1622,BY4741,sh3.2,pdz.2,17,H3,3,H,3,0,7.7405,0.00800000000000001
1623,BY4741,sh3.2,pdz.2,17,H4,4,H,1,5,9.5115,0.00800000000000001
1624,BY4741,sh3.2,pdz.2,17,H5,5,H,2,5,7.319,0.00800000000000001
1625,BY4741,sh3.2,pdz.2,17,H6,6,H,3,5,7.37,0.00800000000000001
1626,BY4741,sh3.2,pdz.2,17,H7,7,H,1,10,9.1165,0.00800000000000001
1627,BY4741,sh3.2,pdz.2,17,H8,8,H,2,10,9.525,0.00800000000000001
1628,BY4741,sh3.2,pdz.2,17,H9,9,H,3,10,7.7945,0.00800000000000001
1629,BY4741,sh3.2,pdz.2,17,H10,10,H,1,20,8.822,0.004
1630,BY4741,sh3.2,pdz.2,17,H11,11,H,2,20,7.014,0.00800000000000001
1631,BY4741,sh3.2,pdz.2,17,H12,12,H,3,20,6.569,0.00800000000000001
1632,BY4741,sh3.3,pdz.2,18,A1,1,A,1,0,4.4455,0.004
1633,BY4741,sh3.3,pdz.2,18,A2,2,A,2,0,5.3355,0.004
1634,BY4741,sh3.3,pdz.2,18,A3,3,A,3,0,5.3445,0.004
1635,BY4741,sh3.3,pdz.2,18,A4,4,A,1,5,5.222,0.004
1636,BY4741,sh3.3,pdz.2,18,A5,5,A,2,5,6.4165,0.00800000000000001
1637,BY4741,sh3.3,pdz.2,18,A6,6,A,3,5,5.3475,0.004
1638,BY4741,sh3.3,pdz.2,18,A7,7,A,1,10,5.687,0.004
1639,BY4741,sh3.3,pdz.2,18,A8,8,A,2,10,5.185,0.004
1640,BY4741,sh3.3,pdz.2,18,A9,9,A,3,10,5.4465,0.004
1641,BY4741,sh3.3,pdz.2,18,A10,10,A,1,20,4.4865,0.004
1642,BY4741,sh3.3,pdz.2,18,A11,11,A,2,20,4.509,0.004
1643,BY4741,sh3.3,pdz.2,18,A12,12,A,3,20,5.173,0.004
1644,BY4741,pdz.3,sh3.2,18,B1,1,B,1,0,3.3965,0.004
1645,BY4741,pdz.3,sh3.2,18,B2,2,B,2,0,5.1955,0.004
1646,BY4741,pdz.3,sh3.2,18,B3,3,B,3,0,5.8785,0.004
1647,BY4741,pdz.3,sh3.2,18,B4,4,B,1,5,4.744,0.004
1648,BY4741,pdz.3,sh3.2,18,B5,5,B,2,5,5.232,0.004
1649,BY4741,pdz.3,sh3.2,18,B6,6,B,3,5,5.479,0.004
1650,BY4741,pdz.3,sh3.2,18,B7,7,B,1,10,4.2305,0.004
1651,BY4741,pdz.3,sh3.2,18,B8,8,B,2,10,5.3985,0.004
1652,BY4741,pdz.3,sh3.2,18,B9,9,B,3,10,4.75,0.004
1653,BY4741,pdz.3,sh3.2,18,B10,10,B,1,20,4.184,0.00800000000000001
1654,BY4741,pdz.3,sh3.2,18,B11,11,B,2,20,5.236,0.004
1655,BY4741,pdz.3,sh3.2,18,B12,12,B,3,20,5.4425,0.004
1656,BY4741,sh3.1,sh3.1,18,C1,1,C,1,0,5.287,0.004
1657,BY4741,sh3.1,sh3.1,18,C2,2,C,2,0,6.0425,0.00800000000000001
1658,BY4741,sh3.1,sh3.1,18,C3,3,C,3,0,3.8585,0.004
1659,BY4741,sh3.1,sh3.1,18,C4,4,C,1,5,6.8205,0.004
1660,BY4741,sh3.1,sh3.1,18,C5,5,C,2,5,5.4145,0.004
1661,BY4741,sh3.1,sh3.1,18,C6,6,C,3,5,4.217,0.004
1662,BY4741,sh3.1,sh3.1,18,C7,7,C,1,10,5.837,0.00799999999999995
1663,BY4741,sh3.1,sh3.1,18,C8,8,C,2,10,5.939,0.004
1664,BY4741,sh3.1,sh3.1,18,C9,9,C,3,10,4.2685,0.004
1665,BY4741,sh3.1,sh3.1,18,C10,10,C,1,20,5.986,0.004
1666,BY4741,sh3.1,sh3.1,18,C11,11,C,2,20,5.4375,0.00800000000000001
1667,BY4741,sh3.1,sh3.1,18,C12,12,C,3,20,5.1025,0.004
1668,BY4741,sh3.1,sh3.2,18,D1,1,D,1,0,3.631,0.004
